time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
12/13/2015,21.7,10,25.5,32,238
12/14/2015,20.9,8.6,0,17.4,225
12/15/2015,21.1,11.4,0.9,17,199
12/16/2015,15.6,8.6,0,20.3,351
12/17/2015,16.5,4.3,0,19.3,323
12/18/2015,12.4,2.7,0,19.8,7
12/19/2015,16.4,3,0,15.5,160
12/20/2015,20,10.4,0.8,22,170
12/21/2015,22.3,13.2,0,17.6,217
12/22/2015,22.8,9.4,0,17.6,195
12/23/2015,24.9,14.5,0,16.2,237
12/24/2015,22.3,13,0,10.5,114
12/25/2015,19.6,13.4,0,12.4,38
12/26/2015,24.6,18.7,9.9,28,162
12/27/2015,21.3,3.3,22.9,27.1,305
12/28/2015,8.5,2.2,0,32.4,299
12/29/2015,10.4,1.8,0,10.8,81
12/30/2015,12.8,5.5,0.1,13.8,23
12/31/2015,11,4.8,0,17.9,23
1/1/2016,9.5,6.5,0,22.1,14
1/2/2016,7.1,4.9,10,11.2,355
1/3/2016,14.8,5.1,1.8,9.7,318
1/4/2016,12.8,3.2,0,12.2,13
1/5/2016,12.9,3,0,11.6,80
1/6/2016,12.8,7.3,14.5,10.8,88
1/7/2016,19.3,9.6,0,12.2,244
1/8/2016,19,8.4,0.2,16.9,210
1/9/2016,12.7,4.8,0.1,25.9,322
1/10/2016,8.7,1.1,0,17.2,9
1/11/2016,11.4,-0.1,0,9.7,99
1/12/2016,16.1,2.7,0,10.9,246
1/13/2016,16.4,4.2,0,11.8,210
1/14/2016,18.1,10.6,0.6,16.9,197
1/15/2016,19.1,9,0,18.4,284
1/16/2016,17,6.1,0.9,27.2,357
1/17/2016,12.2,1.4,0,13.8,154
1/18/2016,14.2,1.5,0,11.3,161
1/19/2016,19.2,6.6,0,26.5,191
1/20/2016,14,7.6,0,12.6,20
1/21/2016,17.3,9.6,0.4,28.2,311
1/22/2016,11.8,4.7,0,25,338
1/23/2016,12.6,0.4,0,11.2,129
1/24/2016,18.7,2.9,0,22.3,181
1/25/2016,20.8,12.3,0,20.5,203
1/26/2016,12,7.4,3.2,26.5,15
1/27/2016,12.5,4.9,0,19.1,1
1/28/2016,19.9,1.3,0,10.7,274
1/29/2016,20.9,4.4,0,21.1,221
1/30/2016,21.8,8.1,0,19.2,198
1/31/2016,25.1,13.3,0,19.4,200
2/1/2016,22.9,11.7,0,23.8,155
2/2/2016,20.7,11.2,0,20.8,319
2/3/2016,13.7,5.7,0,20.7,351
2/4/2016,13,1.8,0,10.9,19
2/5/2016,14.4,1.3,0,16.1,156
2/6/2016,14.4,5.1,1.2,26.7,319
2/7/2016,17.7,0.9,0,20,201
2/8/2016,16.5,7.9,0,24.4,340
2/9/2016,21.3,5.1,0,15.8,305
2/10/2016,21.3,5,0,15.1,170
2/11/2016,25,10.5,0,19.1,212
2/12/2016,25.6,9.4,0,15,340
2/13/2016,22.1,10,0,20.1,132
2/14/2016,23.3,12,0,28.7,187
2/15/2016,22.9,12.5,0,20.9,337
2/16/2016,25.9,9.8,0,14.7,235
2/17/2016,22.6,9.3,0,17.2,103
2/18/2016,25.1,10.9,0.1,23.1,173
2/19/2016,26.1,14.6,0,22.2,182
2/20/2016,24.8,17.1,0,19.2,180
2/21/2016,21.4,17.3,2.4,15.7,184
2/22/2016,19.8,16.3,6.1,15.8,51
2/23/2016,17.6,9,40.1,33,329
2/24/2016,17,7.9,0,29.6,324
2/25/2016,19.5,5.2,0,16.2,341
2/26/2016,15.7,4.7,0,13.6,75
2/27/2016,20.6,5.7,0,18.9,190
2/28/2016,23.8,11.5,0,25.1,190
2/29/2016,23,14,0.1,19.2,187
3/1/2016,26.7,15.9,0,21.6,268
3/2/2016,24.4,11.9,0,21.4,142
3/3/2016,26.3,16.4,0,24.5,321
3/4/2016,22.2,8.9,0,13.5,101
3/5/2016,24.1,9.2,0,14.3,139
3/6/2016,24.5,12.4,0,24.9,160
3/7/2016,23.9,17.4,2.2,33.4,160
3/8/2016,28.2,17.8,13.9,25.4,161
3/9/2016,20.7,16.2,9.9,22.9,26
3/10/2016,17.6,13.9,18.5,26.3,10
3/11/2016,21.9,15.1,16.6,20,54
3/12/2016,21.5,11.9,0.1,12.9,235
3/13/2016,27.1,14.2,0,19.7,235
3/14/2016,29.9,15,0,18.8,221
3/15/2016,30.4,16.9,0,19.4,227
3/16/2016,25.3,15.7,0,17.6,95
3/17/2016,24.8,18.5,0,12.6,154
3/18/2016,24.5,15.8,6.2,24.5,106
3/19/2016,16.1,9.9,0.1,29.2,8
3/20/2016,16.3,6.9,0,17.3,8
3/21/2016,17.7,3.8,0,15.7,169
3/22/2016,24.1,8.9,0,28.1,184
3/23/2016,27.3,16.2,0,27.9,180
3/24/2016,19.1,11.9,14.8,26.2,344
3/25/2016,20.8,7.2,0,14.4,126
3/26/2016,23.2,9.6,0,14.7,165
3/27/2016,21.9,14.4,0.3,22.5,355
3/28/2016,21.9,9.1,0,12.8,65
3/29/2016,21.2,13.1,2.3,18.6,136
3/30/2016,24.4,19.4,3,25.6,171
3/31/2016,27.8,18.6,0.8,17.8,28
4/1/2016,17.7,12.6,3.7,27.6,27
4/2/2016,21.1,8.2,0,15.5,334
4/3/2016,23.9,8.1,0,11.3,207
4/4/2016,26.6,10.7,0,14.8,200
4/5/2016,26.8,11.8,0,18.7,182
4/6/2016,26.5,14.2,0.2,19.8,305
4/7/2016,28.1,10.2,0,14.7,220
4/8/2016,25.7,12.9,0,17.1,85
4/9/2016,25.8,14.8,1.1,21.3,151
4/10/2016,26.3,17.5,0,22,171
4/11/2016,30,20.2,1.6,27.8,187
4/12/2016,21.4,18.2,13.3,17.7,24
4/13/2016,22.3,16,3.6,20.2,13
4/14/2016,25.1,13.7,0,12.6,21
4/15/2016,25.4,11.5,0,17.1,110
4/16/2016,23.8,15.9,5.5,23,134
4/17/2016,24.8,19,28.1,21.9,126
4/18/2016,22.6,19,7.3,18.1,69
4/19/2016,24.6,17.6,2,11.1,60
4/20/2016,26.2,18.4,0.9,13.5,105
4/21/2016,26.9,18.7,6.2,15.8,24
4/22/2016,26.2,15.2,0,12.9,21
4/23/2016,26,14.7,0,11.5,139
4/24/2016,25.2,16.1,12.8,18.1,160
4/25/2016,30.1,19.2,0,18.7,169
4/26/2016,28.5,20.9,0.6,24.9,167
4/27/2016,29.9,18.5,18.8,24.6,294
4/28/2016,28.4,17.9,4.2,17.4,135
4/29/2016,27,20.6,6.2,24.2,175
4/30/2016,28,19.1,5,16.9,38
5/1/2016,23.6,18.9,0.2,21.1,27
5/2/2016,19.3,14.8,4.2,23.9,1
5/3/2016,23.2,11.8,0,16.1,25
5/4/2016,28.1,11.5,0,13.3,319
5/5/2016,29,13.6,0,9.5,12
5/6/2016,27.5,16,0,11.3,104
5/7/2016,27.9,14.8,0,26.1,164
5/8/2016,25.6,18.6,2.4,28.4,169
5/9/2016,29.2,20.6,0,28.7,191
5/10/2016,31.7,20.6,1.3,19.9,165
5/11/2016,30.3,20.2,1.2,24.3,154
5/12/2016,27.6,21.1,4.4,16.1,87
5/13/2016,30,19.8,1.2,11.8,74
5/14/2016,29.1,20.1,7.7,15.2,104
5/15/2016,21,17.9,17.6,12.9,53
5/16/2016,25.6,18.7,14.9,13.4,109
5/17/2016,26.1,18.5,1.4,14.5,64
5/18/2016,22.6,17.7,1.3,20.4,28
5/19/2016,22.8,16.3,23.4,21.7,35
5/20/2016,26.4,14.3,0,10.2,72
5/21/2016,28.3,20.4,1.9,14.5,109
5/22/2016,28.2,22.3,5.2,14.6,118
5/23/2016,27.4,22.4,2.4,17.6,144
5/24/2016,29.3,22,0.5,17.7,160
5/25/2016,30.1,23.2,0.5,21.1,168
5/26/2016,28.4,21.6,11.1,21.8,152
5/27/2016,30.1,21.8,2.8,27.9,93
5/28/2016,30,21,0.1,17.6,160
5/29/2016,29.7,22.4,0.6,17.4,154
5/30/2016,27.8,21.6,1.9,20.1,146
5/31/2016,28.7,20.9,22.7,14.2,150
6/1/2016,28,19.6,5.4,10,63
6/2/2016,26.8,19.9,15.5,16.9,304
6/3/2016,26.2,18.4,7.6,9.9,129
6/4/2016,26.8,20,7.6,16.4,13
6/5/2016,28.4,20.2,0,21.5,10
6/6/2016,29.4,19.6,0,14.4,6
6/7/2016,28.9,19.8,0.1,11.2,53
6/8/2016,30.2,20.5,2.4,10.9,134
6/9/2016,29.8,20.7,2.5,13.9,134
6/10/2016,31,20.7,0,10.5,126
6/11/2016,31.5,22.8,0.2,14.4,159
6/12/2016,31,24.2,2.3,20.3,171
6/13/2016,31.9,24.4,0.3,17.5,179
6/14/2016,32.7,24.5,0,17.4,174
6/15/2016,34,24.6,0,19.2,174
6/16/2016,33.9,23.2,0,18.8,173
6/17/2016,34.5,24.1,0,15.2,181
6/18/2016,34.9,24,0.2,15.5,176
6/19/2016,32.4,24.3,0.6,12.8,152
6/20/2016,32.7,22.8,0.3,10.6,168
6/21/2016,33.5,23.9,0,12.6,187
6/22/2016,33,24.3,0,17.9,175
6/23/2016,32.4,24.2,0,18.8,165
6/24/2016,32.7,23.4,0,18.2,157
6/25/2016,29.4,24.4,5.8,19.7,157
6/26/2016,32.7,23.7,2.3,15.3,152
6/27/2016,33.5,22.8,0,9.6,143
6/28/2016,35.7,24,11.7,16.6,348
6/29/2016,32.2,23.1,0.3,14.2,32
6/30/2016,33.3,23.4,0.2,14.3,84
7/1/2016,33.5,23.6,0,14.3,139
7/2/2016,34.9,24.3,0,19.8,177
7/3/2016,34.9,25.3,0,24.7,183
7/4/2016,37.2,25.8,0,22.5,174
7/5/2016,36.6,25.8,0,23.5,175
7/6/2016,36,25.6,0,23.7,175
7/7/2016,36.4,25.1,0,22.3,173
7/8/2016,36.5,25,0.4,23.4,172
7/9/2016,36.6,24.9,0,19.8,172
7/10/2016,35.3,25.5,0.3,19.2,176
7/11/2016,36.7,25.7,0,25.1,171
7/12/2016,35.7,24.7,0,25.3,175
7/13/2016,36.7,25.3,0,23.8,175
7/14/2016,37.2,25.3,0,20.5,172
7/15/2016,37.4,24.8,0,22.7,172
7/16/2016,35.3,24,0.6,16.4,173
7/17/2016,35,23.6,0,17.4,161
7/18/2016,35.2,24.8,0,19.6,154
7/19/2016,35.1,25.4,0.3,17.6,134
7/20/2016,35.3,24.1,0,17.4,153
7/21/2016,36.3,24.5,0,13.6,170
7/22/2016,37,24.9,0,14.8,166
7/23/2016,37.3,25.2,0.2,16.3,170
7/24/2016,37.1,25.9,0.2,17.4,166
7/25/2016,36.6,26.1,2.9,17.3,144
7/26/2016,31.1,24.2,24,13.2,131
7/27/2016,31.9,23.3,4.2,13.8,179
7/28/2016,31.3,23.9,0,17.1,171
7/29/2016,32.5,24.3,0,13.6,179
7/30/2016,33.3,23.8,0,13,187
7/31/2016,33.7,24.1,0,16.4,177
8/1/2016,35.3,23.6,0,18.1,176
8/2/2016,35.5,23.1,0,16,177
8/3/2016,35.6,24.2,0,14.3,174
8/4/2016,35.8,24.2,0,15.4,172
8/5/2016,35.3,24.9,0,15,168
8/6/2016,36,24.8,0,14.7,184
8/7/2016,36.3,25.5,0,17.1,186
8/8/2016,37,25.6,0,15.5,177
8/9/2016,36.6,26.1,0,17.1,167
8/10/2016,37.6,26.4,0,18.9,172
8/11/2016,37.8,26.1,0,18,184
8/12/2016,37.6,26.2,0.7,18.8,197
8/13/2016,30.9,25.4,4.9,10.2,352
8/14/2016,28.8,23,39.5,12.7,72
8/15/2016,26.5,22.7,46.7,10.8,51
8/16/2016,25.9,22.7,29,12,77
8/17/2016,26.3,22.9,5.7,13.4,150
8/18/2016,29.6,22.5,2.7,11.1,152
8/19/2016,30.4,23.8,0.7,15.5,173
8/20/2016,29,23.3,33.8,17,170
8/21/2016,25,22.8,38.4,8.9,61
8/22/2016,29.3,22.4,5,17.5,147
8/23/2016,31.2,24,0,21.1,174
8/24/2016,30.6,22.5,0,16.6,176
8/25/2016,30.4,23.3,0.7,13.2,174
8/26/2016,30.5,22.7,2.1,9.1,124
8/27/2016,30,23.1,2.5,7.7,95
8/28/2016,29,22.1,1.3,14.1,55
8/29/2016,28.8,22.3,7.7,15.7,44
8/30/2016,29,22.3,1.2,13.7,40
8/31/2016,31,23.5,2.9,11.3,7
9/1/2016,31.6,23.9,0,11.7,11
9/2/2016,30.4,22.6,1.7,12,30
9/3/2016,30.5,22.6,0.5,10.7,84
9/4/2016,30.5,22.4,1.2,11,134
9/5/2016,31.1,23,3,17,155
9/6/2016,31.4,24.2,0.8,16.1,155
9/7/2016,31.6,24.2,0.2,15.5,168
9/8/2016,32.3,23.2,0,15.4,183
9/9/2016,31.7,23.5,0,15.1,174
9/10/2016,30.8,23.3,0,18.2,41
9/11/2016,30,21.8,0.2,14.7,28
9/12/2016,30.9,22.4,0.5,10.5,142
9/13/2016,31.5,22.5,0.5,10.4,124
9/14/2016,30.7,23.7,0.1,11.9,75
9/15/2016,32,22.8,0.3,9.1,57
9/16/2016,32.5,23.4,0,7.1,79
9/17/2016,33.1,23.7,0,9.3,153
9/18/2016,34.4,24.2,0,12.3,191
9/19/2016,34.9,24.6,0,10.6,184
9/20/2016,33.7,23,0,10.8,182
9/21/2016,33.1,24.5,0.1,9.8,110
9/22/2016,32.4,22.2,0,12.9,103
9/23/2016,31.8,24,0.9,14.8,154
9/24/2016,31.6,24.1,7.6,16.8,150
9/25/2016,28.2,23.4,10.1,13.2,105
9/26/2016,24.1,19.4,18.3,17.2,13
9/27/2016,25.2,18,0.1,14.8,358
9/28/2016,29.2,17.5,0,6.4,339
9/29/2016,28,18,0,16.2,8
9/30/2016,25.3,15.1,0,10.8,34
10/1/2016,25.1,15.4,0,8.3,73
10/2/2016,27.8,14.6,0,7.6,71
10/3/2016,29.3,16.8,0,14.2,118
10/4/2016,31.5,21.1,0.3,15.5,165
10/5/2016,32.1,22.3,0,15.7,161
10/6/2016,31.4,23.5,0.5,14.6,151
10/7/2016,28.7,21.9,5.2,21.7,23
10/8/2016,28,17.2,0,17.7,12
10/9/2016,26.8,16.5,0,11.6,34
10/10/2016,27,12.5,0,8.3,61
10/11/2016,29,14.3,0,9.7,190
10/12/2016,30.8,18.4,0,12.4,199
10/13/2016,29.6,22.3,1.5,14,98
10/14/2016,29,20.8,0.4,12.1,71
10/15/2016,30.9,20.7,0,17.6,172
10/16/2016,32,22,0,20.4,186
10/17/2016,32,22.4,0,20.2,191
10/18/2016,32,22.4,0,18.8,183
10/19/2016,31.1,23,1.3,14.8,172
10/20/2016,25.6,20.2,1.4,27.8,10
10/21/2016,23.6,14.5,0,18.1,30
10/22/2016,24.8,11.8,0,12.1,149
10/23/2016,27.1,14.1,0,13.7,176
10/24/2016,28.1,17.8,0.2,13.2,153
10/25/2016,27.6,17,0,14.8,157
10/26/2016,27.9,17.7,0,13.6,176
10/27/2016,28.3,18.4,0,10.9,145
10/28/2016,27.3,15.8,0,12.2,162
10/29/2016,28.2,16.1,0,13.8,191
10/30/2016,28.9,18.3,0,11.5,174
10/31/2016,27.7,16.4,0,14.6,180
11/1/2016,29,21.4,0.4,14.6,171
11/2/2016,28.8,21.4,8.1,17.4,147
11/3/2016,26.9,20.9,9.3,16.4,84
11/4/2016,23.7,19,9.7,16.1,17
11/5/2016,23.6,18.3,7.5,11.9,51
11/6/2016,23,16.7,8.3,12.2,81
11/7/2016,23.2,17.8,7.4,10.8,111
11/8/2016,20.9,17.2,24.7,15.7,15
11/9/2016,18,15.7,13.3,15.9,16
11/10/2016,20.1,14.5,0.5,13.4,27
11/11/2016,21.3,13,0.3,10.1,343
11/12/2016,22.7,14.5,0,12.7,357
11/13/2016,21.4,14.7,0,9,85
11/14/2016,23.9,13.6,0,12.7,223
11/15/2016,26.8,13.5,0,10.8,263
11/16/2016,26.6,13.8,0,18,214
11/17/2016,25.8,15.7,0,25.1,180
11/18/2016,24.2,12.4,1.2,26.2,323
11/19/2016,14.6,7.8,0,25.2,10
11/20/2016,16,4.3,0,11.3,150
11/21/2016,22,8.1,0,19.2,184
11/22/2016,23.7,16.2,1.3,26.8,181
11/23/2016,20.1,11.6,13.4,20.8,340
11/24/2016,21.4,9.2,0,9,114
11/25/2016,18.3,14.7,6,13.5,28
11/26/2016,19.7,12.3,0,10.8,44
11/27/2016,23.4,13.6,0,24.8,169
11/28/2016,23.8,13.6,0.1,24.6,226
11/29/2016,23.4,10.5,0,13,354
11/30/2016,17,8.9,0,19.1,358
12/1/2016,18.2,5.3,0,13.8,127
12/2/2016,15.8,11.3,4.9,16.4,76
12/3/2016,12,9,54.2,19.8,28
12/4/2016,11,9.5,11.2,23.6,8
12/5/2016,11.7,8.1,16.3,18,341
12/6/2016,16.4,8.5,0,21.7,313
12/7/2016,13.8,5.7,0,16.2,40
12/8/2016,10.8,2.4,0,32.3,11
12/9/2016,6.6,1.3,0,19.8,20
12/10/2016,10,4.6,0,9,147
12/11/2016,16.3,10.3,0.3,21.3,212
12/12/2016,17.3,8.5,0,15.2,341
12/13/2016,21.8,11.4,0,18.9,306
12/14/2016,16.2,10.1,0,13.3,24
12/15/2016,11.6,9.3,0,17.6,53
12/16/2016,17.2,11.3,0,16.9,196
12/17/2016,23.8,11.2,0,32.8,216
12/18/2016,6.8,-2.5,0,35.2,358
12/19/2016,5.6,-3.8,0,20.2,7
12/20/2016,12.3,2.7,0,10.9,189
12/21/2016,17.2,5.5,0,17.9,216
12/22/2016,16.3,9.1,0,19.1,354
12/23/2016,18.9,12.8,0.1,13,164
12/24/2016,23.8,18.9,1.2,22,171
12/25/2016,24.7,19.1,1.3,32.2,166
12/26/2016,25,19.6,3.3,18.1,171
12/27/2016,20.9,18.3,3.3,8.4,19
12/28/2016,24.7,18.3,0,19.2,210
12/29/2016,19.1,11.3,0,28.4,11
12/30/2016,11.7,9.5,1.2,12.8,102
12/31/2016,20.3,9.4,0.2,17.3,220
1/1/2017,21.1,11.4,0.8,15,84
1/2/2017,22.5,12.9,1.1,20.5,265
1/3/2017,21.2,10.5,0,21,321
1/4/2017,9.3,3.5,0,21.5,17
1/5/2017,18.6,3.2,0,27,338
1/6/2017,2.5,-3.4,0.3,26.9,7
1/7/2017,4.4,-6.4,0,22.4,7
1/8/2017,7.9,-4.3,0,15.2,164
1/9/2017,19.5,4.2,0,27.2,194
1/10/2017,23.5,13.9,0,25.3,198
1/11/2017,25.2,15.1,0,33.2,185
1/12/2017,24.8,18.3,2,24.5,171
1/13/2017,24.5,18.9,4.5,20,143
1/14/2017,23,12.1,4.5,15.6,69
1/15/2017,22.6,12.3,9.6,27.7,132
1/16/2017,20.5,14.1,4.1,22.8,356
1/17/2017,15.6,8.6,11.2,22.1,24
1/18/2017,13.4,8.4,13.4,18.4,353
1/19/2017,20.1,9.5,4,20.6,230
1/20/2017,22.4,11.5,0,12.3,222
1/21/2017,24.5,10.4,0.2,25.5,250
1/22/2017,18.8,12.6,0,46.6,300
1/23/2017,19.9,7.8,0,15.5,250
1/24/2017,24.9,11.1,0,21.7,189
1/25/2017,18.4,11.1,0.2,21.8,350
1/26/2017,12.6,6.1,0,15.9,29
1/27/2017,11.6,3.8,0.3,18.3,39
1/28/2017,13.9,5.2,0.3,17.9,313
1/29/2017,17.9,5.8,0,18.9,307
1/30/2017,22.4,8.9,0,16.8,263
1/31/2017,21.8,8.6,0,17.7,215
2/1/2017,24.5,10.9,0,17,210
2/2/2017,17.4,11,0,19.9,5
2/3/2017,10.1,6.8,2.3,20,26
2/4/2017,11,7.8,3.2,11.3,54
2/5/2017,20.7,11.5,0.2,18.7,196
2/6/2017,26,18.1,0.3,25.3,190
2/7/2017,28.6,17.6,0,18.6,231
2/8/2017,28,13.4,0,25.4,312
2/9/2017,18.6,7.6,0,22.8,31
2/10/2017,24,10.4,0.2,19.1,186
2/11/2017,28.9,18,0.3,21,195
2/12/2017,25.9,17.3,0.3,19.7,42
2/13/2017,24,15.8,2.9,24.2,90
2/14/2017,18.3,9.8,22.6,25.8,334
2/15/2017,15.9,6.1,0,23.2,336
2/16/2017,17.5,3.5,0,11.6,237
2/17/2017,22,9.4,0,21.7,195
2/18/2017,26.3,14.2,0.2,16.4,188
2/19/2017,25.1,18.2,6.9,26.3,147
2/20/2017,19.9,14.6,19.3,19.4,191
2/21/2017,23.4,13.6,0,22.7,314
2/22/2017,26,9.9,0,13.6,243
2/23/2017,28.5,12.6,0,20.2,190
2/24/2017,23.5,13.6,0,23.3,333
2/25/2017,15.6,6.6,0,19.9,31
2/26/2017,19.9,6.9,1.1,11.4,151
2/27/2017,26,16.5,0.9,20.2,179
2/28/2017,29,18.8,0.7,26.2,184
3/1/2017,20.7,13.4,0,24.6,1
3/2/2017,17.1,8.2,0,19.5,30
3/3/2017,19,6.9,0.1,16.9,94
3/4/2017,15,11.2,15.8,17.4,113
3/5/2017,21,13.1,7.2,16.8,177
3/6/2017,25.7,17.9,1.4,27.6,180
3/7/2017,21.1,15.9,1.6,24.5,35
3/8/2017,20.3,14,1.8,17.5,63
3/9/2017,22.5,18,7,18,180
3/10/2017,24.5,17.4,16.1,15.6,168
3/11/2017,21.1,15,15.9,18.4,72
3/12/2017,16.6,8.9,0,26.8,27
3/13/2017,19.9,7.2,0.1,20.1,29
3/14/2017,19.6,5.8,0,15.3,120
3/15/2017,21.4,8.4,0,15.5,145
3/16/2017,23.1,14.7,1,24.4,168
3/17/2017,26.1,17.2,0.2,27.7,182
3/18/2017,25.4,16,0.7,14.8,165
3/19/2017,26.2,17.5,0.1,17.8,193
3/20/2017,27,17.2,0,19.7,194
3/21/2017,27.3,15.6,0,20.5,184
3/22/2017,27,16.6,0.2,19.3,168
3/23/2017,27,17.7,0.1,33.8,168
3/24/2017,25.5,18.1,5.7,27.6,198
3/25/2017,27.2,13.7,0,15.3,328
3/26/2017,29.7,15.9,0,25.3,166
3/27/2017,30,19,0,17.8,172
3/28/2017,29.3,19.2,2.3,35.4,152
3/29/2017,26.9,17,4.5,26.3,220
3/30/2017,25.2,12.4,0,27.7,302
3/31/2017,29.2,13.9,0,23.5,174
4/1/2017,25.5,17.5,1.5,24,144
4/2/2017,23,15.5,17.4,18.8,11
4/3/2017,28,11.2,0,19.2,236
4/4/2017,30.4,15.6,0,20.7,204
4/5/2017,23,11,0,31.4,339
4/6/2017,23.5,9.2,0,9.4,160
4/7/2017,25.6,11.4,0,20.4,183
4/8/2017,28.4,15.9,0,26.9,182
4/9/2017,29,17.6,0.1,28.8,176
4/10/2017,28.5,19.4,16.8,21.3,165
4/11/2017,22.3,16.5,59,28.5,107
4/12/2017,22.6,16.3,0.6,14.4,71
4/13/2017,25,17.9,2.3,21.9,139
4/14/2017,24.9,16.9,0.2,16.5,151
4/15/2017,25.9,18.2,1.8,18.5,157
4/16/2017,26.5,19.1,1,19.5,160
4/17/2017,22.4,18.1,10.7,16,93
4/18/2017,24,16.1,0.1,16,34
4/19/2017,26.4,18.6,0.3,15.6,140
4/20/2017,27.8,19.4,1.1,16.8,168
4/21/2017,27.5,20.1,0.6,22.5,182
4/22/2017,21.5,15.4,1.6,24.4,4
4/23/2017,21.9,11.6,0,22.9,4
4/24/2017,24.8,9.9,0,17.6,176
4/25/2017,31,16.6,0,24.9,182
4/26/2017,30,18.8,1,27.8,295
4/27/2017,28.1,12.1,0,22.9,146
4/28/2017,33.5,19,0.1,26.6,168
4/29/2017,32.8,18,1.5,34,164
4/30/2017,23.6,11.5,3.2,24.4,312
5/1/2017,28.8,13.7,0,24.1,203
5/2/2017,30.8,15.9,0,22.9,172
5/3/2017,31.1,20.4,3.5,30.5,255
5/4/2017,24.8,15.7,0,27.4,351
5/5/2017,27.4,13.1,0,13.3,350
5/6/2017,29.6,13.4,0,14.2,177
5/7/2017,29.9,15.6,0,21.8,157
5/8/2017,26.9,18,0.1,26,142
5/9/2017,26.5,18.6,5.1,22.8,143
5/10/2017,28.8,21.1,1.7,26.3,161
5/11/2017,28.3,21.5,7.4,17.3,179
5/12/2017,28.5,17.1,2.4,21.6,339
5/13/2017,29.1,15.9,0,14.5,43
5/14/2017,31.5,16.7,0,17.9,153
5/15/2017,33,18.8,0,23.4,156
5/16/2017,33.2,21,0.2,32.4,162
5/17/2017,27.6,19.4,13.8,25.3,149
5/18/2017,32,23,2.4,32,161
5/19/2017,31.8,23.2,0.7,31.4,151
5/20/2017,25.5,20.5,7.9,21.1,69
5/21/2017,26.8,18,12.6,22.5,34
5/22/2017,24.9,16.5,9,18.7,29
5/23/2017,27.3,16.9,4.1,24.8,357
5/24/2017,27.6,14.1,0,20.3,297
5/25/2017,32.3,17.8,0,27.9,193
5/26/2017,33.2,22.6,0.9,20.2,187
5/27/2017,35.6,24.6,0.4,24.4,177
5/28/2017,33.2,21.4,23.8,26.6,211
5/29/2017,27.2,20.1,11.7,12.7,62
5/30/2017,28.8,19.7,0,12,32
5/31/2017,28.5,20.4,1.9,15.5,69
6/1/2017,29,20,1.2,12,124
6/2/2017,29.7,20.9,1.6,11.5,129
6/3/2017,30.6,21,20.4,14.1,19
6/4/2017,30,20.1,7.5,12.1,348
6/5/2017,29,20.1,9.2,19.1,340
6/6/2017,30.2,20.9,0.6,22.8,4
6/7/2017,31.5,21.2,0,12,15
6/8/2017,31.5,21,2.2,10,80
6/9/2017,30,21.5,2.7,19.4,168
6/10/2017,32.2,20.8,0.1,19.3,155
6/11/2017,32.7,23.1,0.7,17.6,156
6/12/2017,34.1,21.9,0,17.1,154
6/13/2017,33.3,23.1,0.4,23,163
6/14/2017,35.4,24.2,0.5,22.1,173
6/15/2017,36.6,24,0,21,179
6/16/2017,36.4,24,0,20.3,185
6/17/2017,38.3,24.5,0,22.5,180
6/18/2017,38,24.2,0,22.9,173
6/19/2017,33.6,24.6,0,17.3,146
6/20/2017,35,24.3,0.1,19.4,38
6/21/2017,35.8,23.8,0,20.3,25
6/22/2017,36.5,23.6,0,17.1,318
6/23/2017,38.8,25.2,0.1,21.9,166
6/24/2017,28.6,23.2,19.2,18.1,78
6/25/2017,30.5,22.5,21.3,21.1,60
6/26/2017,30,22.2,42.9,15.9,78
6/27/2017,27.8,22.2,14,14.5,94
6/28/2017,30,20.5,1.4,13,88
6/29/2017,32.1,22.8,1.1,17.7,169
6/30/2017,33.9,24.9,0.2,23.7,175
7/1/2017,33.3,24.9,0.5,20.2,159
7/2/2017,33,24.5,1.2,18.8,169
7/3/2017,34.7,24.1,0.1,20.2,176
7/4/2017,34.5,25,1.9,20,173
7/5/2017,35,25,0,17.1,169
7/6/2017,33,24.2,4.4,21,147
7/7/2017,34.2,23.5,0.5,13.8,169
7/8/2017,35.3,24,0.2,16.6,200
7/9/2017,36.2,24.6,0.1,13.4,191
7/10/2017,36,23.6,0,17.7,189
7/11/2017,35.5,23.9,0.2,18.8,171
7/12/2017,34.5,24.8,0,17,172
7/13/2017,35.3,24.4,1.4,15.3,163
7/14/2017,36.3,24.2,0.1,10.9,166
7/15/2017,35.8,24.1,4.7,19.5,156
7/16/2017,34.6,22.8,0.5,19.2,65
7/17/2017,30.5,23.3,3.4,15.5,109
7/18/2017,34.8,23.5,0.3,18.2,159
7/19/2017,35.7,24.5,3.2,19,166
7/20/2017,37,25.1,0.2,14.8,176
7/21/2017,38.3,25.2,0,22.4,176
7/22/2017,37.8,25.3,0,17.8,175
7/23/2017,37.5,25.4,0.8,16.9,186
7/24/2017,37.4,25,2.1,19.5,184
7/25/2017,34.5,25.9,0.9,23.9,172
7/26/2017,37.5,25.1,0.2,22.1,176
7/27/2017,37,24.2,0.1,21.1,179
7/28/2017,38.8,24.5,0,19.4,191
7/29/2017,39.3,25.5,0,16.9,187
7/30/2017,38.5,25.9,2.9,18.4,68
7/31/2017,34.1,23.4,17.3,18.4,68
8/1/2017,36,23.8,0,20.4,86
